animal_id,farm_id,species,breed,age_years,weight_kg,sex,physiological_stage,health_status,latitude,longitude,elevation_m,climate_zone,date,temperature_c,humidity_percent,wind_speed_m_s,solar_radiation_w_m2,thi,hli,risk_level
785,FARM_008,sheep,Suffolk,7.103391428963539,78.8490806208841,male,growing,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-08-08,29.28,47,2.06,306.04,76.91,29.12,Moderate
63,FARM_001,goat,Saanen,1.2337787938614018,64.73015537351571,male,lactating,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-06-22,28.75,60,3.0,223.51,78.1,28.37,Moderate
338,FARM_004,goat,Nubian,1.3231492419881568,52.80239330083934,female,pregnant,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-04-18,32.73,62,2.15,594.11,84.12,34.75,High
98,FARM_001,goat,Alpine,4.539735382825817,59.201838680739,male,pregnant,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-08-22,24.03,66,3.58,339.97,72.08,24.26,Moderate
329,FARM_004,sheep,Suffolk,1.1466147272163898,54.10858337382137,female,lactating,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-03-18,19.84,57,3.87,58.16,65.39,18.03,Low
632,FARM_007,cattle,Holstein,6.798310512857304,789.6990616579025,female,dry,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-08-04,38.98,21,0.54,396.43,82.94,38.73,Moderate
742,FARM_008,goat,Saanen,2.5215047019782153,58.83800235090058,male,growing,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-03-22,16.72,62,2.92,308.62,61.23,16.89,Low
351,FARM_004,cattle,Angus,1.5836823503467152,631.9935149712526,male,growing,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-05-09,35.1,45,5.67,202.32,83.98,32.54,High
95,FARM_001,sheep,Merino,7.678357190811057,80.308731722544,female,lactating,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-12-25,6.02,62,2.94,133.73,45.97,5.35,Low
335,FARM_004,sheep,Texel,1.8505096341064264,59.873524492996864,female,lactating,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-04-26,31.81,73,0.38,414.43,84.7,34.36,Critical
36,FARM_001,sheep,Rambouillet,4.4071950707161855,95.3049393859277,male,dry,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-09-24,12.1,64,4.06,74.76,54.62,10.65,Low
263,FARM_003,goat,Saanen,3.2457806028387557,40.70063963448249,female,lactating,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-02-09,15.14,92,0.79,421.98,59.2,18.46,Low
722,FARM_008,sheep,Dorper,5.2171460937661145,58.15095569074431,male,pregnant,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-09-04,19.64,71,2.89,702.66,65.85,22.25,Low
394,FARM_004,goat,Boer,4.804852829774421,45.05058966258011,female,dry,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-05-14,35.9,80,5.07,284.75,92.47,35.82,Critical
169,FARM_002,cattle,Angus,8.403254883205065,611.8646714620324,female,growing,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-11-08,8.84,54,4.16,328.66,50.44,8.12,Low
124,FARM_002,goat,Alpine,4.663720254649796,51.54522212961023,male,dry,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-06-23,32.43,86,1.31,319.03,87.82,34.65,Critical
795,FARM_008,sheep,Rambouillet,7.3387718655023075,91.7686265142123,male,dry,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-06-30,34.28,76,4.19,572.22,89.0,35.85,Critical
223,FARM_003,cattle,Angus,3.807567914456174,528.297096175251,female,pregnant,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-10-22,2.72,56,2.83,277.56,42.05,2.47,Low
295,FARM_003,sheep,Texel,1.6213717587543792,98.08328679774067,male,pregnant,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-04-27,33.02,61,3.35,223.73,84.27,32.52,High
798,FARM_008,sheep,Texel,3.9058745767430474,50.716545293350066,male,lactating,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-11-15,4.97,45,1.69,69.84,46.09,3.73,Low
936,FARM_010,sheep,Suffolk,4.952479005273414,75.83137959271377,male,growing,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-11-23,13.99,75,0.11,419.93,57.29,16.8,Moderate
925,FARM_010,goat,Alpine,4.614815022743599,59.59143471952963,female,dry,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-10-22,3.12,68,1.09,455.29,41.23,5.24,Low
622,FARM_007,goat,Nubian,6.41856236725923,77.34284333830593,male,growing,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-02-24,20.38,67,1.04,285.7,66.71,21.61,Low
235,FARM_003,sheep,Texel,1.7319748823408019,81.82151247718184,male,pregnant,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-12-17,6.87,71,3.41,289.04,46.55,7.16,Low
621,FARM_007,cattle,Jersey,8.60384212979706,499.60349444363595,female,lactating,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-12-09,3.92,61,2.86,262.3,43.13,3.85,Low
184,FARM_002,sheep,Merino,2.2640274158913347,78.39726152763147,female,pregnant,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-04-12,21.58,81,9.05,199.22,69.51,19.1,Low
975,FARM_010,cattle,Angus,7.570015489727753,543.1019053174857,male,pregnant,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-04-20,22.71,88,4.85,252.1,71.93,22.97,Low
70,FARM_001,cattle,Hereford,1.0975388633226852,762.1527905677054,female,lactating,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-03-19,25.73,63,6.49,302.64,74.21,24.16,Moderate
946,FARM_010,cattle,Angus,2.8318138649820677,707.6244532638897,female,growing,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-01-22,2.43,78,4.65,606.67,39.01,4.03,Low
279,FARM_003,cattle,Angus,2.1090038875494943,743.7663173122357,male,lactating,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-07-12,34.24,69,0.12,307.4,87.6,36.18,Critical
324,FARM_004,goat,Saanen,3.318093459089893,58.004977296790386,male,pregnant,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-12-13,9.41,72,1.93,477.09,50.32,11.44,Low
770,FARM_008,goat,Boer,2.667070979239393,70.8604824799395,female,pregnant,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-10-14,-2.98,48,2.72,296.91,35.53,-3.43,Low
34,FARM_001,cattle,Simmental,2.6094043829919595,546.5875138331439,female,pregnant,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-01-30,6.33,63,3.67,146.25,46.33,5.39,Low
456,FARM_005,goat,Saanen,3.6607350182914247,64.08467941419119,male,growing,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-08-28,28.26,54,0.23,246.67,76.53,29.06,Moderate
307,FARM_004,sheep,Rambouillet,3.222720135137159,97.63987638006472,female,lactating,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-04-30,20.52,74,4.81,383.7,67.36,20.73,Moderate
361,FARM_004,sheep,Rambouillet,5.942133053648172,81.55853229783531,female,pregnant,minor_illness,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-09-29,20.33,66,3.48,154.14,66.63,19.68,Low
845,FARM_009,goat,Saanen,2.9016557306036885,72.35305293966736,female,lactating,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-07-06,25.15,98,3.44,191.64,77.08,26.3,Moderate
111,FARM_002,sheep,Texel,3.582395476988407,73.1267358066574,male,dry,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-10-28,10.21,98,8.26,270.79,50.48,9.32,Moderate
756,FARM_008,cattle,Angus,1.7350054827408663,769.7148283178644,male,growing,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-11-21,2.5,55,0.23,33.97,41.81,2.31,Low
671,FARM_007,cattle,Simmental,2.0043369996152274,643.3278000031087,female,pregnant,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-06-17,39.19,70,0.97,535.7,95.18,41.88,Critical
425,FARM_005,sheep,Merino,4.193655562688794,68.45265108804583,male,pregnant,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-01-25,3.54,65,4.03,242.68,42.2,2.97,Low
742,FARM_008,goat,Saanen,2.5215047019782153,58.83800235090058,male,growing,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-03-07,22.06,45,1.14,449.47,67.58,23.0,Low
129,FARM_002,goat,Alpine,2.2300108603194237,55.169143398552016,male,growing,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-07-10,30.13,71,0.94,232.77,81.8,31.4,High
277,FARM_003,sheep,Rambouillet,5.321462301890819,76.15423622908924,female,pregnant,minor_illness,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-10-13,21.7,38,2.48,224.88,66.62,20.49,Low
70,FARM_001,cattle,Hereford,1.0975388633226852,762.1527905677054,female,lactating,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-09-30,14.79,42,0.89,208.42,58.43,14.49,Low
53,FARM_001,sheep,Suffolk,2.095059298697602,62.512144908229764,female,dry,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-03-28,16.21,42,3.63,399.31,60.17,15.5,Low
691,FARM_007,goat,Saanen,4.363478854006292,77.70636707866521,female,pregnant,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-06-11,32.98,93,1.8,443.38,90.01,35.92,Critical
632,FARM_007,cattle,Holstein,6.798310512857304,789.6990616579025,female,dry,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-09-06,27.41,47,4.03,276.14,74.57,26.14,Moderate
59,FARM_001,sheep,Dorper,4.521953810060614,92.82449205941612,male,lactating,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-09-21,6.74,48,1.83,162.13,48.13,6.02,Low
431,FARM_005,cattle,Holstein,2.944462285105185,586.6431138788863,female,lactating,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-07-08,22.33,54,2.24,338.12,68.6,22.6,Low
313,FARM_004,goat,Nubian,4.708310045723116,65.32758504053857,female,lactating,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-06-27,35.31,39,4.5,483.98,83.02,34.44,High
151,FARM_002,cattle,Holstein,4.261545092049698,632.2353401112174,female,dry,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-08-26,29.12,52,4.68,496.04,77.44,28.86,Moderate
304,FARM_004,sheep,Dorper,6.53021305414943,65.23395695490204,male,pregnant,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-07-26,33.25,62,3.16,212.01,84.75,32.82,High
747,FARM_008,cattle,Simmental,6.950266105858269,660.8941412529763,male,lactating,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-05-25,29.05,99,3.35,137.49,84.17,30.02,Critical
964,FARM_010,sheep,Rambouillet,7.005004484622423,65.24515621925318,female,dry,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-04-30,30.99,89,2.71,342.58,85.93,32.78,High
283,FARM_003,sheep,Merino,6.879029120067043,95.00115616990055,female,lactating,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-08-07,42.85,83,3.69,128.7,104.31,42.79,Critical
314,FARM_004,cattle,Hereford,6.901513053054907,739.2063540997606,female,pregnant,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-10-08,22.62,15,1.04,329.97,65.87,21.52,Low
973,FARM_010,sheep,Merino,7.71210311233287,57.14071522364337,female,pregnant,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-09-06,27.06,42,7.06,257.6,73.49,23.93,Low
264,FARM_003,goat,Alpine,1.1823223581810212,77.23794782027912,female,growing,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-08-22,26.26,49,5.32,229.33,73.27,24.19,Low
936,FARM_010,sheep,Suffolk,4.952479005273414,75.83137959271377,male,growing,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-10-17,7.8,64,4.67,279.25,48.38,7.08,Low
859,FARM_009,cattle,Simmental,9.782009366940393,547.6544775236819,female,dry,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-03-04,24.2,73,4.41,308.75,73.0,24.22,Moderate
887,FARM_009,goat,Saanen,5.408251421590154,67.98386132094113,male,growing,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-06-04,30.79,71,3.53,280.6,82.77,30.99,High
877,FARM_009,cattle,Angus,9.14769099109464,597.182788662344,male,dry,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-09-02,29.68,100,3.37,282.15,85.43,31.41,Critical
878,FARM_009,goat,Saanen,2.785901665409683,51.92264804680016,female,pregnant,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-11-03,5.15,56,0.67,347.45,45.35,6.33,Low
658,FARM_007,goat,Nubian,1.9918137168277676,74.17043155989343,male,lactating,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-08-14,31.04,58,3.14,441.32,81.03,31.6,High
904,FARM_010,cattle,Jersey,4.079193401007054,784.6202928550265,female,growing,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-08-07,26.63,47,2.6,425.09,73.54,26.81,Moderate
821,FARM_009,goat,Boer,3.128991133258976,71.20850594142534,female,pregnant,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-10-26,11.02,86,0.21,250.12,52.31,13.48,Low
146,FARM_002,sheep,Rambouillet,7.893888392736342,91.94490432229671,female,pregnant,minor_illness,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-12-20,9.29,78,3.07,742.13,49.84,12.36,Low
98,FARM_001,goat,Alpine,4.539735382825817,59.201838680739,male,pregnant,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-03-15,21.95,95,3.35,337.4,71.12,23.7,Low
712,FARM_008,goat,Nubian,3.6634229939194696,75.74378345800525,male,lactating,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-02-08,10.13,77,4.81,210.16,51.24,9.61,Low
290,FARM_003,sheep,Dorper,5.222535871493606,66.86135663777102,female,pregnant,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-06-22,34.42,55,5.1,238.99,85.05,32.81,High
443,FARM_005,cattle,Holstein,1.793815334108836,642.750936630772,female,growing,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-09-26,21.24,69,1.81,379.26,68.12,22.66,Low
371,FARM_004,cattle,Hereford,4.761909404834359,435.53609803502576,female,pregnant,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-01-03,9.36,26,3.78,285.86,52.56,7.22,Low
271,FARM_003,sheep,Suffolk,5.109431953908056,58.42221925713598,female,dry,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-11-25,8.09,10,0.07,320.27,52.22,7.15,Low
391,FARM_004,sheep,Dorper,7.158753397661867,76.27174562728464,female,lactating,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-10-28,7.43,77,3.95,0.0,46.94,6.32,Moderate
119,FARM_002,sheep,Dorper,1.615213371781007,90.29324433705717,female,pregnant,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-10-31,2.85,40,1.33,145.16,44.03,1.9,Low
539,FARM_006,goat,Nubian,6.83451999424062,57.952545829864235,female,growing,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-07-26,32.97,33,6.9,122.31,79.12,28.8,Moderate
387,FARM_004,sheep,Suffolk,3.992427815444306,58.111670289123964,male,lactating,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-02-25,15.63,64,4.3,150.15,59.71,14.44,Low
377,FARM_004,sheep,Texel,4.635701016527562,60.24406370753563,male,pregnant,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-11-20,14.26,64,3.91,50.0,57.74,12.76,Low
575,FARM_006,goat,Saanen,3.5649739021405553,48.2486962033656,male,lactating,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-07-06,32.05,41,3.37,274.71,79.41,30.79,Moderate
780,FARM_008,cattle,Simmental,2.03631560555681,753.3094405704895,male,dry,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-10-03,12.67,21,4.86,221.6,56.19,9.4,Low
61,FARM_001,sheep,Dorper,5.503017529096472,72.91264452457582,male,pregnant,minor_illness,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-04-30,30.27,41,6.17,480.88,77.27,28.65,Moderate
632,FARM_007,cattle,Holstein,6.798310512857304,789.6990616579025,female,dry,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-09-01,20.41,69,0.22,442.36,66.89,22.95,Low
646,FARM_007,sheep,Texel,6.786328418517421,68.27978505019834,female,lactating,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-09-19,14.49,55,1.65,480.31,58.06,15.8,Low
152,FARM_002,cattle,Holstein,2.6023237018277627,784.428126987782,male,growing,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-05-29,34.17,63,0.23,366.92,86.34,36.06,Critical
103,FARM_002,cattle,Jersey,6.5872511597988215,538.9653632901657,female,pregnant,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-02-13,18.46,60,1.59,562.98,63.62,20.46,Low
570,FARM_006,cattle,Holstein,8.365326098332035,420.0074307284449,female,pregnant,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-12-14,-1.17,74,2.1,521.76,33.88,1.1,Low
555,FARM_006,sheep,Rambouillet,1.709610282872114,63.892638804485614,female,pregnant,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-03-07,14.32,29,5.44,307.32,57.87,11.57,Low
39,FARM_001,sheep,Dorper,6.234031417281898,97.65359235119766,male,lactating,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-07-13,41.11,63,2.7,148.19,96.25,40.65,High
681,FARM_007,sheep,Texel,2.3894375222374435,58.244238828256925,male,growing,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-07-29,40.93,57,0.2,132.22,94.5,41.36,High
884,FARM_009,goat,Boer,5.2056121901079955,47.77094284007206,male,lactating,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-10-19,10.5,84,5.52,393.26,51.54,10.89,Low
981,FARM_010,sheep,Texel,6.915085660090432,52.952507222913596,female,pregnant,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-05-05,31.82,16,4.29,231.57,74.86,28.65,Low
420,FARM_005,cattle,Holstein,2.0245455412894127,538.0892571206768,male,pregnant,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-04-19,19.89,72,3.97,180.99,66.29,19.41,Low
580,FARM_006,goat,Alpine,5.586644368453026,56.38684213503971,female,lactating,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-04-30,36.79,71,5.21,377.99,91.88,36.65,Critical
487,FARM_005,goat,Nubian,5.431584748793984,52.625093750534,female,growing,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-07-13,38.98,58,4.48,54.45,91.9,36.9,Critical
4,FARM_001,sheep,Texel,5.185299851677596,96.09371175115584,female,dry,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-10-22,15.16,93,3.61,80.92,59.23,15.39,Low
324,FARM_004,goat,Saanen,3.318093459089893,58.004977296790386,male,pregnant,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-09-24,28.13,66,3.7,201.92,77.98,27.58,Moderate
243,FARM_003,goat,Alpine,6.042714437661601,46.967733463130145,male,pregnant,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-08-30,14.6,80,1.25,354.39,58.25,16.76,Moderate
944,FARM_010,goat,Nubian,5.538706527933471,58.96631783516319,male,growing,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-03-10,20.23,59,0.73,413.77,66.08,21.9,Low
928,FARM_010,goat,Alpine,2.967303964109551,69.48529655826556,female,lactating,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-03-01,10.3,60,4.85,626.72,52.19,10.99,Low
638,FARM_007,sheep,Merino,5.2479286887809735,94.04865028198287,female,dry,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-06-16,31.24,92,4.45,273.45,86.86,31.97,High
957,FARM_010,goat,Boer,4.4632964380537015,66.96151469699828,female,lactating,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-05-24,31.14,49,1.64,483.2,79.67,32.2,Moderate
65,FARM_001,sheep,Rambouillet,3.4383562311723814,96.83240759278536,female,growing,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-12-01,4.79,64,0.38,140.71,44.08,5.49,Low
123,FARM_002,cattle,Jersey,3.913113127638193,570.1745754465667,male,growing,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-10-03,16.18,32,4.65,51.06,59.94,12.69,Low
533,FARM_006,sheep,Dorper,5.641330342623957,87.09481634793576,male,lactating,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-04-07,25.35,65,1.57,454.78,73.88,27.1,Low
503,FARM_006,cattle,Holstein,9.52655724627802,534.9360564068094,female,growing,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-04-08,32.35,61,3.59,520.41,83.23,33.18,High
87,FARM_001,cattle,Holstein,3.339548765688364,581.2963387315324,male,lactating,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-10-03,17.03,55,3.31,385.03,61.5,17.05,Low
814,FARM_009,goat,Boer,3.0051562850386597,69.23481383104641,female,growing,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-01-18,5.51,86,2.38,472.02,43.13,8.01,Low
297,FARM_003,goat,Toggenburg,1.718974012105878,78.96658514512063,female,lactating,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-03-20,26.27,28,0.39,419.53,70.84,26.56,Low
976,FARM_010,cattle,Jersey,3.7289780545982545,786.6233757522176,male,dry,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-04-18,30.92,59,3.31,338.81,80.94,30.9,Critical
924,FARM_010,goat,Saanen,1.7284894330298328,68.84529429427295,female,growing,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-12-01,3.41,73,2.69,41.01,41.04,2.94,Low
970,FARM_010,goat,Boer,5.701009015527453,40.42052898166614,female,growing,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-01-12,7.99,88,3.79,2.32,47.14,7.51,Low
571,FARM_006,cattle,Holstein,1.1423187660966585,430.85806741583275,female,growing,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-08-01,26.44,11,3.93,538.17,69.04,24.73,Moderate
986,FARM_010,sheep,Suffolk,6.913583068317022,53.980253849625285,female,dry,healthy,36.757488779543145,-9.336751942006673,473.99079005818373,Continental,2023-10-14,20.39,88,0.98,352.72,68.03,23.09,Low
850,FARM_009,goat,Nubian,2.736645369809249,71.32861818626715,male,lactating,recovering,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-04-20,27.34,79,5.06,626.56,78.54,28.9,Moderate
883,FARM_009,cattle,Hereford,3.6007167242895264,550.8215724006795,female,dry,healthy,38.88621853293064,-7.6774793640001135,323.39518335564725,Mediterranean,2023-01-16,-0.11,71,1.41,374.12,35.92,1.62,Low
132,FARM_002,cattle,Jersey,8.349394955244193,575.6539634280873,female,growing,healthy,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-12-07,7.47,41,5.4,206.37,49.55,4.83,Low
602,FARM_007,sheep,Texel,2.2720630525970957,87.154076981569,male,growing,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-03-28,20.01,49,6.33,360.94,65.21,18.1,Low
682,FARM_007,goat,Toggenburg,3.680287163551122,60.06071841400666,female,growing,healthy,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-10-20,11.65,72,3.16,219.32,53.76,11.75,Low
402,FARM_005,goat,Saanen,5.195892250757222,73.57843638003067,male,pregnant,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-05-27,33.59,44,3.66,212.64,81.8,32.01,High
341,FARM_004,cattle,Angus,3.677936061869385,626.0087971436064,male,dry,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-02-09,14.09,86,1.37,211.78,57.41,15.77,Low
768,FARM_008,cattle,Hereford,7.907489475316349,523.0119181961825,male,lactating,healthy,31.359096517992313,20.919300466654363,222.10789607022323,Semi-arid,2023-07-06,32.65,74,3.21,296.91,86.11,33.23,High
293,FARM_003,cattle,Jersey,7.1211873799310625,492.33167566160483,female,pregnant,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-06-07,41.88,72,0.86,583.98,99.86,44.98,Critical
325,FARM_004,goat,Toggenburg,1.90101400490225,69.49735074885942,male,pregnant,healthy,30.846173685406505,26.099938613341237,472.3487190570876,Continental,2023-03-03,17.68,54,2.86,302.49,62.36,17.48,Moderate
227,FARM_003,sheep,Merino,1.008622846164981,79.91636325612134,female,growing,healthy,42.992642186624025,20.05575058716044,368.63266000822045,Continental,2023-11-05,6.16,54,3.54,398.76,46.87,6.08,Low
516,FARM_006,goat,Toggenburg,2.3324552241599235,52.866799586381944,female,pregnant,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-09-13,24.02,42,0.28,109.8,69.74,23.53,Low
117,FARM_002,cattle,Hereford,6.8132551719844106,628.3113218675647,female,pregnant,recovering,38.952752369197306,12.291637642679557,94.98871211810129,Oceanic,2023-06-02,38.01,33,3.36,101.61,84.71,35.47,Critical
523,FARM_006,cattle,Holstein,9.554132535177661,632.6489171956774,male,growing,healthy,30.10599457829576,-8.846878747929212,286.14859711627514,Oceanic,2023-06-10,33.05,54,4.01,620.78,83.01,33.85,High
24,FARM_001,sheep,Dorper,6.715023112535688,89.91725624922756,male,growing,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-10-29,12.34,29,3.54,310.37,55.7,10.55,Low
483,FARM_005,cattle,Hereford,8.792381487001197,590.3870924046623,female,dry,healthy,32.72737450810651,-0.8297745073283096,186.90900933179196,Continental,2023-11-16,7.6,38,2.47,426.15,49.91,7.37,Low
689,FARM_007,goat,Alpine,1.9864331744732724,44.66332298222787,male,dry,minor_illness,32.092407909780626,4.607232426760907,214.86282948216126,Continental,2023-05-09,42.03,100,0.73,377.91,107.66,45.56,Critical
63,FARM_001,goat,Saanen,1.2337787938614018,64.73015537351571,male,lactating,healthy,35.61810178271044,37.53571532049581,379.3972738151323,Mediterranean,2023-04-09,17.91,96,4.1,55.92,64.1,17.94,Low
