animal_id,farm_id,species,breed,age_years,weight_kg,sex,physiological_stage,health_status
976,FARM_010,cattle,Jersey,3.7289780545982545,786.6233757522176,male,dry,healthy
977,FARM_010,cattle,Holstein,9.1863585199985,402.47352905635864,female,pregnant,minor_illness
978,FARM_010,goat,Saanen,6.7644778166281325,61.50160574561385,male,pregnant,healthy
979,FARM_010,goat,Nubian,5.49219087063493,48.52568477255747,female,lactating,minor_illness
980,FARM_010,goat,Alpine,6.295692745103475,43.87915050064382,female,dry,healthy
981,FARM_010,sheep,Texel,6.915085660090432,52.952507222913596,female,pregnant,healthy
982,FARM_010,cattle,Jersey,1.8150352084082844,667.2013002972055,female,lactating,healthy
983,FARM_010,goat,Boer,1.0819701128236565,75.82905422060458,female,growing,healthy
984,FARM_010,cattle,Angus,6.1884001282587935,536.8277738630221,female,growing,healthy
985,FARM_010,cattle,Simmental,5.540526316493522,504.3396983848356,male,growing,healthy
986,FARM_010,sheep,Suffolk,6.913583068317022,53.980253849625285,female,dry,healthy
987,FARM_010,cattle,Simmental,3.1973280445621652,580.0439434740118,male,dry,healthy
988,FARM_010,sheep,Texel,4.2053020658895,69.72396954194288,male,lactating,healthy
989,FARM_010,goat,Boer,6.748828718826977,49.90526572285755,female,dry,healthy
990,FARM_010,cattle,Hereford,3.8889734107680805,610.4376053006168,female,pregnant,healthy
991,FARM_010,cattle,Hereford,8.395771752868512,455.58759675464984,male,lactating,healthy
992,FARM_010,sheep,Rambouillet,5.978120612694363,50.339827429305586,female,growing,healthy
993,FARM_010,sheep,Suffolk,4.657477662234119,82.05124288176773,male,growing,healthy
994,FARM_010,cattle,Angus,6.465919751137593,435.4313358546576,male,dry,healthy
995,FARM_010,sheep,Rambouillet,6.177068240552199,60.54849453099752,female,pregnant,healthy
996,FARM_010,sheep,Rambouillet,4.222303354499355,60.87939699658222,female,dry,minor_illness
997,FARM_010,goat,Toggenburg,2.194560519615554,53.91289389732184,male,lactating,healthy
998,FARM_010,sheep,Merino,2.8979957736641166,88.01641107020689,female,dry,healthy
999,FARM_010,cattle,Angus,2.2538753414024173,746.4908122314707,female,pregnant,healthy
1000,FARM_010,cattle,Simmental,1.6123358268250272,526.7616550882499,male,growing,healthy
