Data	animal	ID	lie	stand	chewing	nothing	inactive	active	highActive
2021-04-18	IT018990209599	2218	742	698	638	802	425	1004	11
2021-04-18	IT018990209611	2222	520	920	602	838	288	971	181
2021-04-18	IT018990191208	2036	719	721	600	840	317	793	330
2021-04-18	IT018990198241	2075	676	764	683	757	269	1156	15
2021-04-18	IT018990198238	2074	857	583	757	683	306	1134	0
2021-04-18	IT018990191218	2045	602	838	676	764	309	968	163
2021-04-18	IT018990199316	2102	618	822	645	795	205	1107	128
2021-04-18	IT018990195829	2072	811	629	591	849	388	1020	32
2021-04-18	IT018990191183	2011	913	527	662	778	415	1005	20
2021-04-18	IT018990195790	2051	574	866	581	859	311	830	299
2021-04-18	IT018990199306	2097	837	603	569	871	333	833	274
2021-04-18	IT018990198264	2088	630	810	594	846	255	729	456
2021-04-18	IT018990198246	2081	566	874	647	793	305	1083	51
2021-04-18	IT018990199329	2111	639	801	675	765	350	1012	78
2021-04-18	IT018990199303	2096	723	717	539	901	441	994	5
2021-04-18	IT018990201160	2131	1073	367	612	828	423	1017	0
2021-04-18	IT018990198251	2084	651	789	768	672	323	1103	14
2021-04-18	IT018990191189	2019	656	784	589	851	362	795	283
2021-04-18	IT018990191195	2024	1380	0	0	1380	1380	0	0
2021-04-18	IT018990195809	2063	777	663	412	1028	505	909	26
2021-04-18	IT018990198250	2083	801	639	685	755	311	1105	24
2021-04-18	IT018990157041	215	951	489	761	679	446	994	0
2021-04-18	IT018990199328	2110	602	838	592	848	348	1027	65
2021-04-18	IT018990199343	2105	691	749	649	791	257	1150	33
2021-04-18	IT018990199332	2114	496	944	546	894	239	1126	75
2021-04-18	IT018990213400	2292	704	736	718	722	339	1056	44
2021-04-18	IT018990213394	2287	735	705	596	844	362	797	281
2021-04-18	IT018990215549	2297	862	578	472	968	462	845	135
2021-04-18	IT018990215550	2298	587	853	704	736	313	1030	97
2021-04-18	IT018990215547	2295	773	667	595	845	367	885	187
2021-04-18	IT018990215552	2300	427	1013	589	851	298	833	309
2021-04-18	IT018990201164	2133	744	696	617	823	359	994	87
2021-04-18	IT018990199318	2103	782	658	584	857	397	831	211
2021-04-18	IT018990195788	2049	747	693	662	778	372	966	102
2021-04-18	IT018990198281	2095	621	819	632	808	226	814	400
2021-04-18	IT018990199312	2101	777	663	627	813	336	1006	98
2021-04-18	IT018990199323	2108	586	794	534	846	420	954	6
2021-04-18	IT018990199345	2123	744	696	489	951	421	846	173
2021-04-18	IT018990201163	2132	837	603	576	864	368	687	383
2021-04-18	IT018990201165	2135	848	592	606	834	412	952	76
2021-04-18	IT018990201172	2136	589	851	534	906	342	912	186
2021-04-18	IT018990201173	2137	811	629	498	942	441	952	47
2021-04-18	IT018990201180	2140	962	478	550	890	525	910	5
2021-04-18	IT018990203366	2142	810	630	541	899	426	735	280
2021-04-18	IT018990203367	2143	669	771	548	892	360	854	227
2021-04-18	IT018990203373	2145	749	691	564	876	388	717	335
2021-04-18	IT018990203386	2149	797	643	680	760	284	1094	62
2021-04-18	IT018990203387	2150	838	602	551	889	405	822	213
2021-04-18	IT018990203390	2151	392	1048	441	999	144	1141	155
2021-04-18	IT018990203394	2153	956	484	748	692	323	1117	0
2021-04-18	IT018990203406	2156	749	691	580	860	235	807	398
2021-04-18	IT018990203407	2157	772	668	489	951	419	903	118
2021-04-18	IT018990204662	2162	907	533	490	950	464	828	148
2021-04-18	IT018990204671	2168	853	587	646	794	371	1064	5
2021-04-18	IT018990204682	2173	621	819	451	989	308	1021	111
2021-04-18	IT018990204684	2175	775	665	517	923	409	769	262
2021-04-18	IT018990204685	2176	749	691	552	888	346	1036	58
2021-04-18	IT018990204709	2184	785	655	594	846	400	875	165
2021-04-18	IT018990204711	2186	871	569	673	767	429	1011	0
2021-04-18	IT018990206806	2189	751	689	591	849	426	903	111
2021-04-18	IT018990206810	2192	803	637	652	788	349	881	211
2021-04-18	IT018990206825	2202	860	580	530	910	484	944	12
2021-04-18	IT018990206845	2211	827	613	502	938	420	816	204
2021-04-18	IT018990206846	2212	778	662	447	993	425	713	303
2021-04-18	IT018990206847	2213	712	728	756	684	256	1104	80
2021-04-18	IT018990209601	2219	437	1003	524	916	313	843	282
2021-04-18	IT018990209636	2231	799	641	631	809	432	909	99
2021-04-18	IT018990209639	2232	777	663	617	823	398	920	122
2021-04-18	IT018990209640	2234	619	821	757	683	366	1068	6
2021-04-18	IT018990212592	2235	631	809	586	854	302	1097	41
2021-04-18	IT018990212594	2237	794	646	628	812	319	856	264
2021-04-18	IT018990212602	2238	724	716	449	991	456	974	10
2021-04-18	IT018990212603	2239	810	630	675	765	350	1074	16
2021-04-18	IT018990212604	2240	585	855	602	838	410	972	58
2021-04-18	IT018990212606	2242	566	874	607	833	269	938	233
2021-04-18	IT018990212609	2245	567	873	762	678	353	1064	23
2021-04-18	IT018990212611	2247	879	561	532	908	412	802	226
2021-04-18	IT018990212612	2248	865	575	760	680	338	1072	30
2021-04-18	IT018990212616	2249	810	630	443	997	504	897	39
2021-04-18	IT018990212618	2251	812	628	538	902	437	834	171
2021-04-18	IT018990212619	2252	728	712	706	734	360	991	89
2021-04-18	IT018990212620	2253	721	719	714	726	391	1032	17
2021-04-18	IT018990212630	2257	780	660	640	800	387	1040	13
2021-04-18	IT018990212631	2258	796	644	563	877	441	766	235
2021-04-18	IT018990212638	2259	853	587	573	867	352	736	353
2021-04-18	IT018990213353	2263	694	746	560	880	319	1074	47
2021-04-18	IT018990212641	2262	805	635	600	840	382	1025	33
2021-04-18	IT018990213352	2264	931	509	585	855	634	806	0
2021-04-18	IT018990213354	2265	676	764	649	791	269	1042	129
2021-04-18	IT018990213360	2269	550	890	635	805	336	944	161
2021-04-18	IT018990213366	2275	858	582	648	792	351	1062	27
2021-04-18	IT018990213367	2276	420	0	0	420	420	0	0
2021-04-18	IT018990213381	2282	563	877	642	798	332	1079	29
2021-04-18	IT018990213395	2288	935	505	733	707	419	994	27
2021-04-18	IT018990213396	2289	605	835	681	759	229	931	281
2021-04-18	IT018990215545	2294	758	682	455	985	426	951	63
2021-04-18	IT018990215551	2299	808	632	559	881	375	924	141
2021-04-18	IT018990215554	2302	448	992	734	706	285	1100	55
2021-04-18	IT018990215553	2301	797	643	609	831	379	701	361
2021-04-18	IT018990215565	2305	879	561	764	676	396	1039	5
2021-04-18	IT018990215568	2308	1440	0	0	1440	1440	0	0
2021-04-18	IT018990215570	2310	633	807	543	897	462	946	32
2021-04-18	IT018990215571	2311	604	836	617	823	305	1041	94
2021-04-18	IT018990215577	2312	689	751	620	820	246	736	459
2021-04-18	IT018990215579	2314	601	839	566	874	364	998	78
2021-04-18	IT018990215580	2315	644	796	613	827	357	1053	30
2021-04-18	IT018990216743	2321	740	700	618	822	309	1075	56
2021-04-18	IT018990216744	2322	540	0	0	540	540	0	0
2021-04-18	IT018990216762	2331	660	0	0	660	660	0	0
2021-04-18	IT018990216751	2324	720	720	631	809	392	1033	15
2021-04-18	IT018990216752	2325	540	900	628	812	333	1072	35
2021-04-18	IT018990216753	2326	796	644	573	867	390	976	74
2021-04-18	IT018990216754	2327	669	771	494	946	379	782	279
2021-04-18	IT018990216759	2328	407	1033	563	877	285	492	664
2021-04-18	IT018990216760	2329	800	640	668	772	339	1048	53
2021-04-18	IT018990216761	2330	699	741	638	802	236	1001	203
2021-04-18	IT018990216765	2332	606	834	543	897	356	720	364
2021-04-18	IT018990216769	2336	712	728	659	781	424	998	18
2021-04-18	IT018990216781	2344	798	642	599	841	424	895	121
2021-04-18	IT018990216782	2345	477	963	629	811	354	892	193
2021-04-18	IT018990216785	2348	733	707	593	847	397	1013	30
2021-04-18	IT018990216787	2349	708	732	666	774	249	940	251
2021-04-18	IT018990216788	2350	677	763	573	867	349	940	151
2021-04-18	IT018990219395	2351	827	613	625	815	450	959	31
2021-04-18	IT018990219396	2352	844	596	599	841	373	1015	52
2021-04-18	IT018990219401	2355	667	773	530	910	409	1014	17
2021-04-18	IT018990219402	2356	879	561	502	938	475	949	16
2021-04-18	IT018990219409	2360	696	744	649	791	467	952	21
2021-04-18	IT018990219413	2363	579	861	698	742	365	903	173
2021-04-18	IT018990220442	2389	737	703	577	863	368	817	254
2021-04-18	IT018990219415	2366	778	662	551	889	375	871	194
2021-04-18	IT018990219416	2367	703	737	579	861	345	985	110
2021-04-18	IT018990219422	2370	633	807	559	881	247	773	420
2021-04-18	IT018990219426	2371	774	666	576	864	415	1013	12
2021-04-18	IT018990219436	2372	751	689	455	985	616	795	28
2021-04-18	IT018990219441	2378	355	1085	548	892	302	947	192
2021-04-18	IT018990220422	2379	455	985	591	849	298	708	433
2021-04-18	IT018990220423	2380	703	737	630	810	334	1024	82
2021-04-18	IT018990220431	2383	471	969	529	911	322	727	390
2021-04-18	IT018990220436	2386	646	794	593	847	411	930	100
2021-04-18	IT018990220441	2388	481	899	765	615	322	1037	21
2021-04-18	IT018990220446	2391	725	715	565	875	286	920	234
2021-04-18	IT018990220450	2394	822	618	566	874	372	981	87
2021-04-18	IT018990220455	2398	562	878	614	826	286	1078	76
2021-04-18	IT018990220456	2399	691	749	531	909	224	1127	89
2021-04-18	IT018990220463	2404	682	758	504	936	433	781	226
2021-04-18	IT018990220461	2403	650	790	574	866	291	946	203
2021-04-18	IT018990220459	2402	714	726	516	924	397	828	215
2021-04-18	IT018990220458	2401	721	719	598	842	396	1027	17
2021-04-18	IT018990220457	2400	620	820	637	803	313	975	152
2021-04-18	IT018990220465	2405	618	822	663	777	304	1112	24
2021-04-18	IT018990220470	2407	640	800	501	939	269	902	269
2021-04-18	IT018990223444	2409	685	755	637	803	291	871	278
2021-04-18	IT018990223442	2408	634	806	570	870	311	895	233
2021-04-18	IT018990223454	2414	784	656	556	884	370	936	134
2021-04-18	IT018990223452	2413	588	852	531	909	373	852	215
2021-04-18	IT018990223450	2412	758	682	590	850	328	971	141
2021-04-18	IT018990223446	2410	545	895	551	889	307	1074	59
2021-04-18	IT018990223449	2411	530	910	379	1061	318	564	557
2021-04-18	IT018990223460	2416	839	601	592	848	302	1091	47
2021-04-18	IT018990223464	2419	420	0	0	420	420	0	0
2021-04-18	IT018990223466	2420	829	611	571	869	367	943	131
2021-04-18	IT018990223469	2421	609	831	617	823	327	1078	35
2021-04-18	IT018990223470	2422	613	827	596	844	265	907	268
2021-04-18	IT018990223471	2423	792	648	459	981	461	949	30
2021-04-18	IT018990223473	2424	626	814	554	886	276	892	272
2021-04-18	IT018990223474	2425	760	680	629	811	295	1138	7
2021-04-18	IT018990223475	2426	461	979	697	743	314	1092	34
2021-04-18	IT018990223476	2427	803	637	602	838	347	1060	33
2021-04-18	IT018990223478	2428	688	752	558	882	334	809	297
2021-04-18	IT018990223479	2429	767	673	488	952	505	844	91
2021-04-18	IT018990223481	2431	715	725	586	854	351	1024	65
2021-04-18	IT018990223482	2432	713	727	568	872	317	955	168
2021-04-18	IT018990223484	2433	411	1029	548	892	257	905	278
2021-04-18	IT018990223489	2435	532	908	597	843	235	982	223
2021-04-18	IT018990223490	2436	696	744	586	854	318	969	153
2021-04-18	IT018990226095	2440	738	702	592	848	322	858	260
2021-04-18	IT018990226102	2443	834	606	605	835	355	1014	71
2021-04-18	IT018990226103	2444	792	648	577	863	332	1065	43
2021-04-18	IT018990226111	2446	510	930	614	826	306	1125	9
2021-04-18	IT018990226115	2448	578	862	662	778	278	1022	140
2021-04-18	IT018990226121	2449	766	674	757	683	291	1116	33
2021-04-18	IT018990226123	2451	842	598	586	854	379	966	95
2021-04-18	IT018990226124	2452	616	824	474	966	405	714	322
2021-04-18	IT018990226126	2454	637	803	661	779	200	1161	79
2021-04-18	IT018990226129	2457	708	732	578	862	211	835	393
2021-04-18	IT018990226135	2460	634	806	657	783	287	915	238
2021-04-18	IT018990226136	2461	841	599	711	729	325	1082	33
2021-04-18	IT018990226137	2462	657	783	670	770	272	1043	125
2021-04-18	IT018990226138	2463	569	871	637	803	335	922	181
2021-04-18	IT018990226139	2464	770	670	555	885	306	1030	103
2021-04-18	IT018990228627	2469	631	809	561	879	263	991	186
2021-04-18	IT018990228628	2470	911	529	473	967	507	860	73
2021-04-18	IT018990228654	2477	962	478	570	870	442	977	21
2021-04-18	IT018990228661	2481	618	822	544	896	339	1051	50
2021-04-18	IT018990228662	2482	528	912	736	704	259	1059	122
2021-04-18	IT018990228663	2483	616	824	605	835	248	1084	108
2021-04-18	IT018990228667	2484	722	718	700	740	281	1110	49
2021-04-18	IT018990228671	2488	684	756	661	779	320	884	236
2021-04-18	IT018990229773	2490	671	769	516	924	340	883	218
2021-04-18	IT018990229781	2492	713	727	509	931	430	1001	9
2021-04-18	IT018990229785	2495	926	514	370	1070	565	765	109
2021-04-18	IT018990229786	2494	987	453	621	819	400	1037	3
2021-04-18	IT018990229799	2502	833	607	633	807	300	999	141
2021-04-18	IT018990229801	2500	682	758	611	829	334	1021	85
2021-04-18	IT018990229806	2506	669	771	686	754	214	1195	31
2021-04-18	IT018990229809	2509	667	773	557	883	235	890	316
2021-04-18	IT018990229816	2512	615	825	720	720	241	1107	92
2021-04-18	IT018990229814	2510	857	583	684	756	393	947	100
2021-04-18	IT018990231389	2519	885	555	592	848	479	933	28
2021-04-18	IT018990231404	2529	740	700	466	974	398	771	274
2021-04-18	IT018990226092	2437	849	591	726	714	328	1052	60
2021-04-19	IT018990162270	266	766	674	708	732	483	945	12
2021-04-19	IT018990163938	294	509	691	438	762	342	857	1
2021-04-19	IT018990166609	326	765	675	473	967	527	688	225
2021-04-19	IT018990135842	968	717	723	622	818	304	1091	45
2021-04-19	IT018990163382	3382	640	800	885	555	360	1054	26
2021-04-19	IT018990163541	3541	716	724	395	1045	547	864	29
2021-04-19	IT018990163546	3546	901	539	571	869	499	933	8
2021-04-19	IT018990163568	3568	592	848	445	995	400	962	78
2021-04-19	IT018990163571	3571	849	591	503	937	505	903	32
2021-04-19	IT018990163556	3556	759	681	551	889	362	1002	76
2021-04-19	IT018990179926	9926	827	613	544	896	405	751	285
2021-04-19	IT018990179909	9909	869	571	668	772	389	1030	21
2021-04-19	IT018990163566	3566	909	531	549	891	482	944	14
2021-04-19	IT018990168094	347	1440	0	0	1440	1440	0	0
2021-04-19	IT018990170710	364	873	567	575	865	416	1008	16
2021-04-19	IT018990151455	159	906	534	674	766	322	1070	48
2021-04-19	IT018990170698	1356	1320	0	0	1320	1320	0	0
2021-04-19	IT018990180190	1190	952	488	755	685	455	985	0
2021-04-19	IT018990163392	3392	617	823	558	882	322	935	183
2021-04-19	IT018990163383	3383	895	545	531	909	499	817	124
2021-04-19	IT018990180200	1200	662	778	472	968	354	964	122
2021-04-19	IT018990180191	1191	731	709	622	818	401	1014	25
2021-04-19	IT018990191182	2010	939	501	625	815	551	882	7
2021-04-19	IT018990180192	1192	864	576	592	848	454	840	146
2021-04-19	IT018990162252	258	990	450	521	919	547	878	15
2021-04-19	IT018990163578	3578	772	668	675	765	310	1120	10
2021-04-19	IT018990170699	357	841	599	653	787	480	960	0
2021-04-19	IT018990191207	2035	626	814	533	907	388	939	113
2021-04-19	IT018990191177	2005	703	737	533	907	445	973	22
2021-04-19	IT018990179923	9923	926	514	420	1020	617	823	0
2021-04-19	IT018990180156	1156	808	632	401	1039	635	767	38
2021-04-19	IT018990191196	2022	719	721	478	962	399	698	343
2021-04-19	IT018990180166	1166	737	703	551	889	548	847	46
2021-04-19	IT018990168066	331	867	573	592	848	454	984	2
2021-04-19	IT018990191186	2014	983	457	819	621	463	977	0
2021-04-19	IT018990191209	2037	955	485	525	915	484	716	240
2021-04-19	IT018990162248	256	907	533	611	829	432	1003	5
2021-04-19	IT018990191211	2038	943	497	635	805	488	944	8
2021-04-19	IT018990191201	2029	794	646	713	727	302	1138	0
2021-04-19	IT018990180152	1152	772	668	527	913	420	990	30
2021-04-19	IT018990180178	1178	683	757	719	721	372	1068	0
2021-04-19	IT018990180165	1165	635	805	544	896	434	728	278
2021-04-19	IT018990163404	3404	1440	0	0	1440	1440	0	0
2021-04-19	IT018990166601	318	703	737	469	971	473	871	96
2021-04-19	IT018990163577	3577	890	550	675	765	397	1038	5
2021-04-19	IT018990191216	2043	687	753	586	854	312	1107	21
2021-04-19	IT018990195789	2050	671	769	644	796	480	951	9
2021-04-19	IT018990191217	2044	690	750	684	756	296	1095	49
2021-04-19	IT018990191202	2030	996	444	633	807	533	904	3
2021-04-19	IT018990191212	2039	755	685	494	946	407	910	123
2021-04-19	IT018990204674	2170	842	598	616	824	373	943	124
2021-04-19	IT018990204675	2171	929	511	530	910	484	912	44
2021-04-19	IT018990204686	2177	888	552	584	856	529	891	20
2021-04-19	IT018990204687	2178	659	781	492	948	408	872	161
2021-04-19	IT018990204708	2185	624	816	553	887	286	1073	81
2021-04-19	IT018990206808	2190	700	740	666	774	435	989	16
2021-04-19	IT018990206820	2198	775	665	651	789	429	998	13
2021-04-19	IT018990206821	2199	961	479	382	1058	713	687	40
2021-04-19	IT018990206824	2201	503	937	617	823	205	828	407
2021-04-19	IT018990206826	2203	648	792	633	807	267	1168	5
2021-04-19	IT018990206827	2204	833	607	623	817	394	1030	16
2021-04-19	IT018990209596	2215	778	662	602	838	285	1095	60
2021-04-19	IT018990209597	2216	880	560	657	783	309	1022	109
2021-04-19	IT018990209598	2217	793	647	599	841	450	867	123
2021-04-19	IT018990209599	2218	828	612	630	810	420	1011	9
2021-04-19	IT018990209611	2222	611	829	547	893	333	930	177
2021-04-19	IT018990191208	2036	738	702	668	772	271	907	262
2021-04-19	IT018990198241	2075	696	744	736	704	280	1158	2
2021-04-19	IT018990198238	2074	744	696	686	754	414	1017	9
2021-04-19	IT018990191218	2045	598	842	664	776	311	936	193
2021-04-19	IT018990199316	2102	782	658	653	787	248	1074	117
2021-04-19	IT018990195829	2072	838	602	706	734	423	1008	9
2021-04-19	IT018990191183	2011	863	577	626	814	501	938	1
2021-04-19	IT018990195790	2051	581	859	421	1019	402	733	304
2021-04-19	IT018990199306	2097	915	525	600	840	373	808	259
2021-04-19	IT018990198264	2088	704	736	562	878	335	733	372
2021-04-19	IT018990198246	2081	612	828	659	781	306	1057	77
2021-04-19	IT018990199329	2111	639	801	644	796	334	1054	52
2021-04-19	IT018990199303	2096	965	475	518	922	541	894	5
2021-04-19	IT018990201160	2131	988	452	594	846	459	972	9
2021-04-19	IT018990198251	2084	676	764	798	642	363	1068	9
2021-04-19	IT018990191189	2019	553	887	539	901	314	882	244
2021-04-19	IT018990191195	2024	660	0	0	660	660	0	0
2021-04-19	IT018990195809	2063	741	699	479	961	436	994	10
2021-04-19	IT018990198250	2083	746	694	660	780	304	1125	11
2021-04-19	IT018990157041	215	946	494	782	658	435	1005	0
2021-04-19	IT018990199328	2110	532	908	579	861	375	999	66
2021-04-19	IT018990199343	2105	887	553	692	748	473	951	16
2021-04-19	IT018990199332	2114	685	755	205	1235	595	732	113
2021-04-19	IT018990213400	2292	650	790	801	639	299	1125	16
2021-04-19	IT018990213394	2287	846	594	597	843	427	782	232
2021-04-19	IT018990215549	2297	808	632	527	913	404	900	136
2021-04-19	IT018990215550	2298	428	1012	605	835	236	987	216
2021-04-19	IT018990215547	2295	826	614	596	844	404	862	173
2021-04-19	IT018990215552	2300	456	984	613	827	308	880	252
2021-04-19	IT018990201164	2133	631	809	536	904	379	989	72
2021-04-19	IT018990199318	2103	842	598	559	881	489	786	165
2021-04-19	IT018990195788	2049	728	712	583	857	360	993	86
2021-04-19	IT018990198281	2095	688	752	573	867	245	770	425
2021-04-19	IT018990199312	2101	505	935	676	764	219	1128	93
2021-04-19	IT018990199323	2108	632	808	506	934	406	983	51
2021-04-19	IT018990199345	2123	571	869	541	899	230	1070	140
2021-04-19	IT018990201163	2132	898	542	556	884	449	707	284
2021-04-19	IT018990201165	2135	812	628	595	845	451	959	30
2021-04-19	IT018990201172	2136	621	819	470	970	392	874	174
2021-04-19	IT018990201173	2137	819	621	453	987	526	888	26
2021-04-19	IT018990201180	2140	925	515	592	848	521	903	16
2021-04-19	IT018990203366	2142	793	647	531	909	454	751	234
2021-04-19	IT018990203367	2143	458	982	528	912	291	937	209
2021-04-19	IT018990203373	2145	748	692	521	919	386	653	401
2021-04-19	IT018990203386	2149	809	631	630	810	361	1005	75
2021-04-19	IT018990203387	2150	792	648	567	873	340	889	211
2021-04-19	IT018990203390	2151	1091	349	645	795	617	821	2
2021-04-19	IT018990203394	2153	953	487	637	803	441	995	4
2021-04-19	IT018990203406	2156	817	623	545	895	374	738	328
2021-04-19	IT018990203407	2157	799	641	559	881	407	962	71
2021-04-19	IT018990204662	2162	765	675	474	966	394	906	140
2021-04-19	IT018990204671	2168	853	587	567	873	445	983	12
2021-04-19	IT018990204682	2173	871	569	503	937	489	907	44
2021-04-19	IT018990204684	2175	784	656	481	959	426	789	225
2021-04-19	IT018990204685	2176	745	695	560	880	408	994	38
2021-04-19	IT018990204709	2184	817	623	517	923	428	841	170
2021-04-19	IT018990204711	2186	968	472	628	812	495	945	0
2021-04-19	IT018990206806	2189	659	781	579	861	381	921	138
2021-04-19	IT018990206810	2192	777	663	696	744	317	925	199
2021-04-19	IT018990206825	2202	831	609	517	923	485	936	19
2021-04-19	IT018990206845	2211	818	622	528	912	421	847	173
2021-04-19	IT018990206846	2212	644	796	442	998	464	647	327
2021-04-19	IT018990206847	2213	706	734	675	765	270	1100	70
2021-04-19	IT018990209601	2219	506	934	465	975	388	741	311
2021-04-19	IT018990209636	2231	596	844	476	964	279	1013	148
2021-04-19	IT018990209639	2232	769	671	516	924	365	951	124
2021-04-19	IT018990209640	2234	733	707	610	830	520	917	3
2021-04-19	IT018990212592	2235	617	823	514	926	384	1026	30
2021-04-19	IT018990212594	2237	677	763	598	842	356	792	292
2021-04-19	IT018990212602	2238	784	656	492	948	454	966	20
2021-04-19	IT018990212603	2239	822	618	562	878	425	1004	11
2021-04-19	IT018990212604	2240	674	766	606	834	431	982	27
2021-04-19	IT018990212606	2242	636	804	592	848	338	831	271
2021-04-19	IT018990212609	2245	771	669	704	736	414	1014	12
2021-04-19	IT018990212611	2247	805	635	481	959	466	724	250
2021-04-19	IT018990212612	2248	817	623	688	752	362	1055	23
2021-04-19	IT018990212616	2249	762	678	396	1044	578	804	58
2021-04-19	IT018990212618	2251	748	692	630	810	325	978	137
2021-04-19	IT018990212619	2252	719	721	717	723	333	1015	92
2021-04-19	IT018990212620	2253	793	647	629	811	398	982	60
2021-04-19	IT018990212630	2257	780	660	553	887	411	1021	8
2021-04-19	IT018990212631	2258	746	694	528	912	372	797	271
2021-04-19	IT018990212638	2259	773	667	491	949	378	735	327
2021-04-19	IT018990213353	2263	631	809	519	921	374	1048	18
2021-04-19	IT018990212641	2262	781	659	493	947	437	981	22
2021-04-19	IT018990213352	2264	824	616	636	804	619	799	22
2021-04-19	IT018990213354	2265	744	696	591	849	386	910	145
2021-04-19	IT018990213360	2269	619	821	493	947	470	853	117
2021-04-19	IT018990213366	2275	902	538	609	831	390	1017	33
2021-04-19	IT018990213381	2282	632	808	603	837	421	1013	6
2021-04-19	IT018990213395	2288	931	509	773	667	417	1007	16
2021-04-19	IT018990213396	2289	693	747	593	847	378	807	255
2021-04-19	IT018990215545	2294	693	747	242	1198	541	827	73
2021-04-19	IT018990215551	2299	843	597	620	820	367	975	98
2021-04-19	IT018990215554	2302	642	798	653	787	414	969	57
2021-04-19	IT018990215553	2301	628	812	553	887	280	703	457
2021-04-19	IT018990215565	2305	871	569	690	750	480	956	4
2021-04-19	IT018990215568	2308	1440	0	0	1440	1440	0	0
2021-04-19	IT018990215570	2310	288	1152	358	1082	216	1082	142
2021-04-19	IT018990215571	2311	664	776	650	790	297	1081	62
2021-04-19	IT018990215577	2312	653	787	518	922	302	736	402
2021-04-19	IT018990215579	2314	644	796	529	911	352	970	118
2021-04-19	IT018990215580	2315	472	968	538	902	300	1041	100
2021-04-19	IT018990216743	2321	797	643	633	807	316	1059	65
2021-04-19	IT018990216744	2322	120	0	0	120	120	0	0
2021-04-19	IT018990216751	2324	698	742	648	792	365	1052	23
2021-04-19	IT018990216752	2325	537	903	552	888	309	1030	100
2021-04-19	IT018990216753	2326	863	577	529	911	475	919	46
2021-04-19	IT018990216754	2327	657	783	490	950	383	859	199
2021-04-19	IT018990216759	2328	357	1083	479	961	280	596	564
2021-04-19	IT018990216760	2329	700	740	612	828	371	1017	52
2021-04-19	IT018990216761	2330	675	765	622	818	189	1070	181
2021-04-19	IT018990216765	2332	466	974	510	930	321	757	362
2021-04-19	IT018990216769	2336	513	927	585	855	367	1044	29
2021-04-19	IT018990216781	2344	850	590	535	905	462	905	73
2021-04-19	IT018990216782	2345	454	986	575	865	335	863	242
2021-04-19	IT018990216785	2348	705	735	601	839	410	1007	23
2021-04-19	IT018990216787	2349	639	801	643	797	208	958	274
2021-04-19	IT018990216788	2350	611	829	560	880	266	964	211
2021-04-19	IT018990219395	2351	794	646	590	850	490	931	19
2021-04-19	IT018990219396	2352	709	731	528	912	313	1063	64
2021-04-19	IT018990219401	2355	706	734	537	903	420	996	24
2021-04-19	IT018990219402	2356	822	618	523	917	475	961	4
2021-04-19	IT018990219409	2360	741	699	565	875	421	973	46
2021-04-19	IT018990219413	2363	646	794	595	845	449	886	106
2021-04-19	IT018990220442	2389	754	686	557	883	374	800	266
2021-04-19	IT018990219415	2366	660	780	541	899	348	846	246
2021-04-19	IT018990219416	2367	857	583	614	826	387	924	129
2021-04-19	IT018990219422	2370	691	749	549	891	280	808	352
2021-04-19	IT018990219426	2371	677	763	592	848	382	1041	17
2021-04-19	IT018990219436	2372	1093	347	125	1315	1075	361	4
2021-04-19	IT018990219441	2378	569	871	552	888	383	912	145
2021-04-19	IT018990220422	2379	470	970	547	893	299	757	384
2021-04-19	IT018990220423	2380	605	835	523	917	334	964	141
2021-04-19	IT018990220431	2383	410	1030	440	1000	269	742	429
2021-04-19	IT018990220436	2386	693	747	550	890	419	869	152
2021-04-19	IT018990220441	2388	410	670	523	557	309	753	18
2021-04-19	IT018990220446	2391	655	785	549	891	307	943	190
2021-04-19	IT018990220450	2394	768	672	578	862	352	974	114
2021-04-19	IT018990220455	2398	502	938	518	922	321	1064	55
2021-04-19	IT018990220456	2399	718	722	534	906	327	1001	112
2021-04-19	IT018990220463	2404	612	828	476	964	453	632	355
2021-04-19	IT018990220461	2403	480	960	489	951	204	1030	206
2021-04-19	IT018990220459	2402	613	827	552	888	322	864	253
2021-04-19	IT018990220458	2401	626	814	590	850	350	1084	6
2021-04-19	IT018990220457	2400	716	724	592	848	374	979	87
2021-04-19	IT018990220465	2405	583	857	612	828	284	1137	19
2021-04-19	IT018990220470	2407	639	801	562	878	260	851	329
2021-04-19	IT018990223444	2409	719	721	618	822	352	892	195
2021-04-19	IT018990223442	2408	584	856	561	879	351	952	138
2021-04-19	IT018990223454	2414	768	672	564	876	376	976	88
2021-04-19	IT018990223452	2413	568	872	505	935	393	873	174
2021-04-19	IT018990223450	2412	732	708	586	854	319	954	167
2021-04-19	IT018990223446	2410	520	920	509	931	334	1042	64
2021-04-19	IT018990223449	2411	518	922	327	1113	319	560	559
2021-04-19	IT018990223460	2416	789	651	516	924	301	1096	43
2021-04-19	IT018990223464	2419	540	0	0	540	540	0	0
2021-04-19	IT018990223466	2420	854	586	519	921	381	790	269
2021-04-19	IT018990223469	2421	458	982	586	854	296	1070	74
2021-04-19	IT018990223470	2422	653	787	566	874	290	895	255
2021-04-19	IT018990223471	2423	895	545	538	902	463	961	16
2021-04-19	IT018990223473	2424	665	775	596	844	340	896	204
2021-04-19	IT018990223474	2425	730	710	543	897	366	1039	34
2021-04-19	IT018990223475	2426	502	938	612	828	290	1101	49
2021-04-19	IT018990223476	2427	759	681	593	847	329	1098	13
2021-04-19	IT018990223478	2428	617	823	534	906	305	818	317
